path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Highlands","Clynelish 2005 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","14 years old","Refill Sherry Hogshead","55.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/8/1639/330305-big.jpg","Chocolate/ Fresh Fruit/ Honey/ New Wood/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2004 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice","","Refill Sherry Butt & Refill Sherry Hogshead","46.0 % Vol.","700 ml","New Map Label","https://static.whiskybase.com/storage/whiskies/9/2/810/157236-big.jpg","Chocolate/ Citric/ Honey/ Malt Extract/ New Wood/ Vanilla/ Fresh Fruit/ Smokey/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Medicinal/ Mossy/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2001 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Cask Strength","15 years old","Refill Sherry Casks","54.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/8/1/086/125772-big.jpg","Chocolate/ Cooked Fruit/ Leathery/ Oily/ Old Wood/ Sherried/ Solvent/ Citric/ Coal-gas/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Plastic/ Rubbery/ Sandy/ Smokey/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2005 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","14 years old","Refill Sherry Hogshead","51.8 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/4/1801/238757-big.jpg","Honey/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2000 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice","","Refill Sherry Butt & Refill Sherry Hogshead","46.0 % Vol.","700 ml","New Map Label","https://static.whiskybase.com/storage/whiskies/7/7/350/119392-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2006 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","13 years old","Refill Sherry Hogshead","54.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/6/4535/279261-big.jpg","Husky/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2006 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","15 years old","First Fill Sherry Butt","59.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/2/1871/408763-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2005 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","12 years old","Refill Sherry Butt","55.1 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/1/1002/184993-big.jpg","Cooked Vegetable/ Dried Fruit/ Honey/ Malt Extract/ Mossy/ Oily/ Smokey/ Vanilla/ Yeasty/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Medicinal/ New Wood/ Nutty/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative"
"Scotland/Highlands","Clynelish 2005 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","14 years old","Refill Sherry Hogshead","55.2 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/3/3138/225175-big.jpg","Fragant/ Fresh Fruit/ Honey/ Old Wood/ Sherried/ Tobacco/ Vanilla/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Vegetative/ Yeasty"
"Scotland/Highlands","Clynelish 2006 GM","Single Malt","Clynelish","Gordon & MacPhail (GM)","Connoisseurs Choice - Cask Strength","14 years old","Refill Sherry Hogshead","55.5 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/1/8/4614/323503-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
